user_id,category_id,weight
229034855,2,1
229039473,2,1
229115387,2,3
229163719,2,1
230106057,2,1
230279623,2,2
230694847,2,2
231087163,2,1
231584504,2,1
231781271,2,1
232270953,2,1
232549607,2,1
232755112,2,1
232869824,2,2
233754508,2,2
234121546,2,1
234595237,2,2
234709314,2,1
234804505,2,1
235695658,2,1
236973581,2,1
237104741,2,1
237654743,2,1
421866,34,1
1164000,34,5
1963666,34,1
2191766,34,1
2417378,34,1
3098530,34,1
3955905,34,11
3995171,34,1
4353024,34,1
4611657,34,1
4686468,34,3
5014248,34,1
5284511,34,4
5900662,34,2
6045513,34,4
7816806,34,1
7969680,34,2
8105780,34,3
8270547,34,1
8273538,34,2
8731661,34,2
9003361,34,1
9162674,34,2
9228136,34,1
9290291,34,1
9306391,34,5
9363105,34,7
9471631,34,2
9524129,34,1
9683438,34,1
9699678,34,5
9822767,34,2
9864944,34,1
9992915,34,3
10385355,34,1
10781436,34,2
11024026,34,1
11244289,34,3
11401286,34,1
12101350,34,3
12307860,34,1
12424844,34,1
12488633,34,1
12522497,34,2
12626414,34,1
12685997,34,1
13255590,34,2
13370440,34,4
13484394,34,4
13526318,34,1
13968585,34,4
13986190,34,1
14010600,34,1
14225169,34,3
14248408,34,4
14368154,34,27
14419154,34,1
14584394,34,4
14591100,34,18
14948701,34,2
15446041,34,12
16598561,34,1
17177591,34,6
17769001,34,2
18651311,34,2
20139591,34,1
21539461,34,1
21627131,34,25
21628521,34,5
22624461,34,1
24885672,34,3
24889702,34,1
25353852,34,1
28798452,34,2
29442202,34,1
32005912,34,4
32172422,34,1
32419162,34,1
32809182,34,1
32855522,34,2
33196332,34,3
33303272,34,1
35196172,34,1
36036742,34,1
39926142,34,1
40845292,34,2
41571912,34,1
43463402,34,3
46486792,34,6
48232882,34,3
49816142,34,13
50605192,34,2
51066262,34,2
51823542,34,1
51936922,34,3
52175782,34,1
53991012,34,4
56688892,34,1
57169392,34,2
58983922,34,3
60195472,34,2
61645382,34,1
63282212,34,1
63844822,34,15
64730712,34,7
65236432,34,1
66250392,34,1
67794522,34,3
71233882,34,2
71851852,34,2
71892272,34,2
71912792,34,4
73895512,34,5
76202202,34,2
76842942,34,10
77148762,34,3
81827112,34,6
82353382,34,1
82629722,34,4
85560402,34,1
85698282,34,1
86586812,34,1
86978982,34,4
87774872,34,4
89813232,34,4
90355912,34,1
91981922,34,4
93089152,34,1
93699222,34,1
94498242,34,7
97790252,34,1
97910802,34,1
102492162,34,2
102643512,34,3
102807422,34,2
102969052,34,1
103197852,34,3
104004572,34,1
104313112,34,2
104620242,34,2
104949862,34,1
105992762,34,2
106034852,34,4
107398232,34,1
107515322,34,3
107517182,34,5
107624362,34,3
108068612,34,1
108670772,34,2
109679602,34,2
110078452,34,1
110598422,34,5
111779982,34,1
111917572,34,3
113070952,34,1
114895642,34,1
114902252,34,1
115743592,34,1
116855742,34,5
118234452,34,6
120171732,34,2
120681332,34,3
121656302,34,3
123269472,34,1
124271602,34,1
124955032,34,1
125921832,34,1
126066112,34,2
126928532,34,1
126998022,34,2
128352912,34,2
129003472,34,2
131275602,34,2
133860272,34,1
134016622,34,1
134202392,34,1
136611592,34,1
136807652,34,1
136871542,34,1
137180212,34,1
139893442,34,2
140339832,34,3
141477462,34,3
142014752,34,1
143407172,34,1
144256692,34,1
150021832,34,4
150267302,34,1
150950602,34,1
151015692,34,5
153674632,34,3
155195012,34,3
157248622,34,1
157508122,34,1
157543082,34,1
158793082,34,9
159276552,34,2
159438712,34,1
160120322,34,1
162385522,34,1
162442052,34,1
162602712,34,6
162731242,34,2
163380592,34,1
166082312,34,1
166884982,34,1
168578872,34,3
170209812,34,4
170602342,34,1
171876882,34,1
175300482,34,10
175328572,34,5
176357922,34,2
176494922,34,1
176581692,34,1
177112382,34,2
180350812,34,6
181246862,34,4
182314202,34,1
182621850,34,4
182810851,34,1
182824592,34,1
182965836,34,1
182973062,34,1
183138622,34,1
183248122,34,2
183309850,34,1
183489969,34,2
183608847,34,3
183749942,34,5
183780783,34,1
183845533,34,1
183923263,34,2
184019319,34,5
184028171,34,1
184135445,34,1
184170710,34,3
184365656,34,5
184547023,34,5
184608835,34,1
184731850,34,6
184778124,34,2
184861611,34,2
184991548,34,1
185102459,34,6
185224452,34,3
185314082,34,1
185358316,34,2
185362218,34,1
185807624,34,3
185841821,34,1
185941640,34,2
185941772,34,1
185953262,34,1
186005970,34,2
186010480,34,7
186214562,34,1
186389338,34,1
186479731,34,1
186488860,34,2
186700791,34,2
186774643,34,2
186801638,34,1
186901717,34,3
187002184,34,1
187010992,34,4
187130741,34,2
187318436,34,1
187417554,34,3
187489463,34,1
187821620,34,3
187904554,34,2
188100470,34,2
188123710,34,1
188168622,34,1
188475565,34,1
188661696,34,2
188985950,34,1
189187078,34,4
189345585,34,1
189770400,34,1
189952325,34,1
189973217,34,2
190363122,34,2
190551228,34,1
190664107,34,3
190675248,34,1
191059701,34,3
191106824,34,3
191272888,34,1
191493754,34,1
191539418,34,1
191540536,34,3
191598769,34,1
191655607,34,1
191781789,34,1
191910368,34,1
191998409,34,1
192115115,34,1
192711483,34,10
192852943,34,4
192863757,34,2
192904890,34,9
193063144,34,3
193454276,34,1
193463912,34,1
193728410,34,1
193743529,34,1
193752364,34,2
194097586,34,1
194426354,34,1
194426544,34,11
194537047,34,1
194684339,34,1
194734794,34,3
194816243,34,6
195016532,34,1
195018326,34,3
195050411,34,2
195147917,34,1
195436586,34,4
195665672,34,5
195767229,34,1
195808038,34,1
195816672,34,1
196109512,34,2
196440238,34,2
196618602,34,2
196813979,34,1
196976333,34,1
197627926,34,1
197737828,34,1
197774325,34,7
197776928,34,5
197779420,34,1
197780056,34,1
197780893,34,16
198016158,34,2
198023758,34,1
198035194,34,2
198048244,34,2
198075659,34,2
198079256,34,1
198168191,34,6
198420955,34,1
198659262,34,2
198659789,34,2
198966532,34,5
199004255,34,1
199280875,34,5
199321351,34,2
199436028,34,2
199597935,34,2
199665292,34,18
199789219,34,1
200039394,34,1
200290858,34,1
200494669,34,1
200614348,34,1
200894827,34,2
200910592,34,1
200923480,34,2
201084811,34,1
201085242,34,3
201106461,34,2
201502786,34,1
201936521,34,3
201939817,34,1
202059088,34,3
202681484,34,1
202734378,34,4
202850448,34,1
202978621,34,5
202985718,34,1
203053536,34,2
203166000,34,1
203230593,34,1
203244569,34,1
203662977,34,2
203712903,34,8
204001638,34,1
204156921,34,1
204211075,34,2
204237509,34,1
204360649,34,2
204412550,34,1
204562654,34,1
204599868,34,1
204626353,34,1
204671827,34,1
204901926,34,3
204914631,34,3
205016787,34,1
205544146,34,2
205816960,34,1
205864072,34,1
205958098,34,1
206240756,34,3
206428101,34,1
206481851,34,3
206542079,34,1
206664086,34,1
207061281,34,2
207118547,34,4
208167160,34,1
208429247,34,1
208430481,34,1
208430646,34,2
208431390,34,2
208553095,34,2
208554277,34,1
208566284,34,1
208569099,34,6
208822422,34,1
208883614,34,3
208949319,34,11
209414848,34,1
209480791,34,1
209817672,34,1
210257704,34,2
210649524,34,1
210865243,34,1
211159336,34,1
211188945,34,1
211231637,34,1
211605343,34,3
212086352,34,4
212158485,34,1
212569310,34,1
212901249,34,4
213237301,34,2
213430547,34,1
213440339,34,1
213474544,34,1
213543662,34,1
214132904,34,1
214688193,34,1
214759042,34,1
215313984,34,2
215910105,34,1
216364877,34,1
217378572,34,1
217429206,34,6
217615906,34,2
217768606,34,4
217856665,34,4
218097585,34,2
218203962,34,1
218236284,34,2
218250079,34,1
218417194,34,1
218437424,34,2
218625584,34,6
218816696,34,1
218864325,34,1
218869837,34,3
218987890,34,1
219268408,34,1
219397237,34,2
219737978,34,2
219747981,34,1
220303948,34,1
220686748,34,1
220756789,34,2
221587497,34,3
221692227,34,1
221934301,34,1
222088831,34,2
222150485,34,2
222153711,34,1
222225352,34,3
222906709,34,1
223084798,34,2
223421595,34,2
223704483,34,1
223847954,34,1
224218944,34,2
224272998,34,1
224546585,34,1
224569193,34,2
224742578,34,1
224807052,34,1
224809162,34,2
224928778,34,1
225048157,34,1
225050840,34,1
225081900,34,2
225111549,34,1
225129313,34,1
225287724,34,2
226212530,34,3
226518103,34,1
226824487,34,1
227186615,34,3
227195401,34,3
227400254,34,1
228112397,34,1
228143148,34,1
228261241,34,3
228272501,34,1
228278102,34,1
228301983,34,1
229375534,34,1
229418539,34,1
229694377,34,2
229828748,34,1
229828869,34,1
231553070,34,1
231676557,34,1
231686227,34,1
232045614,34,4
232232849,34,3
232312915,34,1
232734082,34,1
233693712,34,1
234666885,34,1
234678159,34,1
234730126,34,1
237231604,34,1
237570659,34,1
238452833,34,1
239603664,34,1
239748033,34,1
239801836,34,1
425722,11,1
2010354,11,63
2133343,11,1
2401423,11,12
4493427,11,24
4943735,11,28
5220206,11,65
5947194,11,9
8226371,11,2
8916830,11,1
9485384,11,1
9741597,11,1
10274483,11,2
11436326,11,5
12020848,11,6
12098518,11,1
12512327,11,2
12597688,11,45
12937173,11,10
12994133,11,18
13879539,11,9
14040142,11,51
25149122,11,9
31995212,11,9
32832232,11,44
43237102,11,2
43430592,11,32
45253562,11,30
48664802,11,40
52114162,11,3
59248922,11,2
67122632,11,5
71627402,11,1
75419222,11,1
81080762,11,1
87675622,11,9
90880482,11,30
91178322,11,1
91806302,11,22
93500692,11,1
94087322,11,4
96537212,11,19
96613192,11,48
96621252,11,1
101992632,11,35
103232232,11,1
107064182,11,1
108371612,11,48
109185362,11,2
109341932,11,46
116447082,11,2
118963362,11,14
129875952,11,31
133931222,11,39
145307642,11,3
146670332,11,6
150910872,11,28
153111082,11,10
153999322,11,1
155033572,11,15
161431822,11,8
163960702,11,24
164782332,11,25
166251652,11,1
174774552,11,40
176181312,11,1
178778422,11,72
179884652,11,1
181230302,11,26
181671252,11,37
182973809,11,1
183104095,11,15
183204710,11,3
183266427,11,4
183960946,11,1
184096530,11,34
184531258,11,1
184619706,11,3
184760040,11,3
184825537,11,1
184926659,11,1
185027825,11,5
185299351,11,72
185600676,11,1
186978631,11,11
187694961,11,12
188145127,11,1
188425984,11,36
189089977,11,1
189365973,11,34
190282850,11,1
190380307,11,2
190501922,11,51
191519296,11,4
192058015,11,2
193376268,11,2
193840299,11,2
194103242,11,25
194949428,11,3
195849221,11,1
197508681,11,4
198016947,11,25
198877889,11,1
199801302,11,2
200375468,11,8
200540616,11,6
200717816,11,4
201259067,11,1
201467485,11,2
202275367,11,10
202633909,11,1
202979298,11,9
203186995,11,5
204540378,11,3
205144653,11,4
206552555,11,22
208234459,11,3
210049567,11,26
210294801,11,22
210329373,11,4
211073555,11,14
211623135,11,53
211623283,11,24
211792948,11,12
211923065,11,4
212154798,11,1
212415103,11,35
212472381,11,1
212540727,11,1
212608172,11,4
212708583,11,27
212868623,11,8
212871734,11,8
213500165,11,14
214116153,11,1
214369011,11,22
214466652,11,11
214484977,11,5
214899373,11,6
215521985,11,8
215612136,11,38
215629468,11,1
216030267,11,19
217304547,11,22
217633675,11,2
217732725,11,58
217852623,11,1
217952956,11,1
217977208,11,14
218342229,11,1
218406564,11,1
218682612,11,2
219074988,11,3
219127237,11,27
219701744,11,1
219893848,11,25
219994900,11,7
220115325,11,12
220138853,11,1
220150622,11,26
220224469,11,1
220257128,11,3
220513504,11,3
220849544,11,1
220887460,11,1
220930603,11,6
221051259,11,9
221650786,11,26
221932097,11,6
222285071,11,8
222409424,11,1
222437552,11,4
222437651,11,17
222564905,11,7
222914513,11,46
223083395,11,11
223168209,11,20
223419136,11,5
223515728,11,1
224420832,11,1
224992023,11,4
225227537,11,9
225243138,11,3
225636794,11,1
226537267,11,8
226647324,11,3
227214432,11,1
227214627,11,1
227215792,11,1
227859534,11,2
228270327,11,1
228362040,11,1
228364452,11,1
228499381,11,3
228657744,11,10
228894458,11,1
229213617,11,1
229659267,11,8
229730093,11,4
230327993,11,3
230355609,11,8
230364444,11,23
230388892,11,2
230837392,11,17
230906667,11,3
230968803,11,1
230968965,11,1
230976600,11,6
231168996,11,2
231257465,11,1
231684351,11,9
231718839,11,1
231767466,11,1
231956492,11,6
232106290,11,2
232137196,11,1
232311841,11,1
232389486,11,7
233180406,11,15
233200325,11,1
233572002,11,1
233901517,11,1
234063243,11,1
234168554,11,1
234882964,11,2
234991207,11,2
235105301,11,5
235486104,11,1
235651753,11,2
235854708,11,9
236701236,11,1
239443927,11,1
479232,34,1
3677393,34,3
3949436,34,1
9244031,34,1
13752843,34,2
21656671,34,2
26787912,34,1
44942272,34,1
47530612,34,2
80950842,34,2
83971102,34,2
84227122,34,1
134073882,34,2
181395892,34,3
182372032,34,1
183593636,34,1
184259142,34,1
186583035,34,2
204254423,34,1
205933914,34,4
207103295,34,4
209205740,34,6
209739278,34,1
210164732,34,5
214729620,34,1
220426359,34,1
220624758,34,1
226598158,34,1
227530431,34,1
229663337,34,1
233208194,34,1
479412,11,5
2513267,11,1
3438412,11,1
4169858,11,1
4720318,11,3
6458794,11,1
6877915,11,1
7394618,11,1
7563113,11,30
7816806,11,1
8039898,11,2
8534047,11,3
8984930,11,1
9102758,11,1
9448133,11,1
9480007,11,1
9657641,11,1
10400291,11,1
10925785,11,1
11436326,11,2
11642257,11,27
11713852,11,1
12125165,11,1
12128207,11,1
12580609,11,13
13194237,11,2
14247202,11,4
14312618,11,1
15143171,11,2
15362501,11,1
22701071,11,1
26662552,11,6
36862352,11,1
38690452,11,1
39511872,11,1
42600752,11,1
43855512,11,2
46949652,11,1
48113932,11,1
51179422,11,33
52879282,11,4
53631422,11,1
58683292,11,1
59019042,11,1
60479122,11,2
61039042,11,1
62507502,11,4
67122632,11,8
72932232,11,2
73522482,11,6
75501532,11,1
76083032,11,2
77649082,11,1
78302622,11,1
83833622,11,11
87746432,11,1
90735922,11,1
104452222,11,8
106513552,11,1
111592472,11,18
122578902,11,6
124406592,11,2
125990322,11,1
127601602,11,3
134971982,11,3
138368072,11,2
144146602,11,1
147482682,11,1
154488962,11,2
160729192,11,1
166082312,11,2
175392622,11,1
183166431,11,3
183438980,11,7
184825537,11,25
185107622,11,2
185852303,11,7
187572521,11,9
187843653,11,1
187913704,11,1
188896668,11,2
189393124,11,1
190237432,11,9
191040284,11,1
191272189,11,1
191889613,11,2
192922483,11,1
193158274,11,1
193454018,11,1
193748559,11,1
194219253,11,1
194441932,11,1
194684175,11,1
194875027,11,1
195301990,11,1
196126919,11,1
196267339,11,2
197211255,11,16
197691599,11,7
197768960,11,2
199270888,11,1
199336846,11,21
199397930,11,1
200724390,11,1
200807248,11,2
201377260,11,1
201518976,11,3
203085081,11,1
203094815,11,2
203224336,11,1
203904744,11,6
205193250,11,1
205460376,11,1
206682579,11,4
206741636,11,1
207502987,11,1
207506101,11,1
209069325,11,1
209551949,11,15
211364024,11,1
212703975,11,1
213118889,11,1
213140743,11,1
213634263,11,3
213828099,11,4
214207348,11,2
214896475,11,1
219103267,11,1
219477980,11,2
219943617,11,1
220005459,11,2
220888095,11,1
224685747,11,1
224984652,11,4
226260361,11,1
227265978,11,1
228499381,11,1
228894458,11,1
229595517,11,2
230246847,11,2
230362508,11,1
231880737,11,1
232177983,11,7
234867048,11,1
235742399,11,2
237428400,11,2
239383901,11,1
479412,13,1
646192,13,5
1378581,13,9
2310683,13,4
3135152,13,2
3208983,13,1
3380276,13,1
3466646,13,1
3699568,13,1
3949436,13,6
4278530,13,9
4319828,13,1
4686468,13,1
4873654,13,4
5978229,13,1
6409109,13,7
6790104,13,4
6827575,13,8
7664318,13,6
7917813,13,3
8555625,13,15
8869875,13,2
9188552,13,1
9535629,13,1
9561451,13,2
9770948,13,33
10416961,13,1
10727495,13,2
10743543,13,3
11400664,13,2
11775043,13,5
11915982,13,2
12128207,13,1
12472624,13,1
12578146,13,1
12696428,13,10
12901364,13,2
12919560,13,1
12978700,13,16
13220077,13,2
13507562,13,1
13911819,13,1
14181371,13,1
14304394,13,2
14601025,13,2
19217231,13,1
24045242,13,4
25251862,13,1
26053202,13,2
28711452,13,1
30152192,13,1
30314902,13,4
34026702,13,1
35432722,13,1
42155312,13,3
42955002,13,1
45480612,13,5
45796232,13,1
47713872,13,4
48263752,13,1
53897762,13,1
55357312,13,1
55650402,13,1
58295292,13,5
63556982,13,1
69800462,13,2
70795752,13,2
71038612,13,1
72118352,13,2
75647182,13,1
76722082,13,2
81613712,13,1
82668492,13,2
89800802,13,1
91574252,13,3
95963972,13,1
98442232,13,1
99004272,13,6
99461482,13,1
102226582,13,9
103635222,13,2
105309092,13,2
106748862,13,1
107925402,13,1
111036032,13,1
111780182,13,4
115236462,13,2
115623892,13,1
119586362,13,1
122353612,13,11
122789662,13,1
127551742,13,4
128721802,13,1
128850122,13,1
129212852,13,1
132188112,13,1
132938082,13,1
134596582,13,1
137559382,13,3
138867992,13,8
143979532,13,1
150164792,13,1
151598882,13,1
156090352,13,3
160894452,13,1
162810822,13,10
166082312,13,1
173100282,13,1
173152052,13,1
173271882,13,1
173932392,13,4
182703996,13,2
182721746,13,1
183248122,13,1
183438980,13,1
184075642,13,3
184292742,13,1
184485846,13,2
184991548,13,2
185199913,13,1
185445549,13,1
185974958,13,1
185985224,13,1
186165711,13,1
186185156,13,1
187598874,13,1
187707499,13,1
188562198,13,1
189347966,13,1
189813772,13,1
189851402,13,1
190167835,13,1
190407603,13,2
190526979,13,1
190534702,13,1
191061938,13,2
191149170,13,1
191212362,13,2
191446592,13,1
191935600,13,1
192145742,13,2
192311688,13,1
192711577,13,1
193651628,13,1
193842447,13,1
194038924,13,6
194252991,13,2
194499730,13,1
195455132,13,1
195654279,13,1
195849379,13,14
196300843,13,1
196529727,13,2
196793957,13,2
197434748,13,6
197512378,13,1
197653058,13,2
197685403,13,3
197776928,13,5
197886729,13,1
198117708,13,1
198619899,13,1
199007243,13,1
199109780,13,1
199237920,13,1
199244959,13,5
199500772,13,3
199738919,13,1
199763945,13,1
200295695,13,1
200432045,13,1
202399006,13,1
202700743,13,2
202911656,13,1
203131913,13,2
203474587,13,3
204539790,13,2
207139750,13,1
207286778,13,1
207321645,13,6
208012431,13,1
209162618,13,1
209414848,13,3
209717900,13,1
209977357,13,1
210257704,13,2
210573295,13,2
210722482,13,1
212589384,13,1
212739458,13,1
214184103,13,2
214204915,13,1
214934204,13,1
215105368,13,1
215821418,13,1
216269406,13,1
216293182,13,1
216309238,13,1
216421771,13,1
216489965,13,9
216892447,13,1
216895247,13,4
219128921,13,2
219204183,13,1
220056540,13,1
220144084,13,1
220422771,13,1
221191725,13,1
221546414,13,2
222239470,13,1
222650499,13,3
222913657,13,2
225147710,13,1
225314758,13,1
229979781,13,1
230029777,13,1
230873941,13,1
231270248,13,1
232231011,13,2
232463525,13,1
232786198,13,1
232837832,13,3
233535972,13,2
234769705,13,1
235539943,13,1
235577030,13,1
237651324,13,1
237708722,13,1
239249755,13,1
481401,23,6
11280367,23,2
59267272,23,1
81449212,23,1
106858782,23,1
141826242,23,4
142568662,23,1
185699255,23,1
202615025,23,1
214146381,23,1
491730,22,1
821311,22,1
6008820,22,1
7642860,22,3
7754228,22,1
7908284,22,1
8267798,22,1
8539046,22,1
9565551,22,1
13630522,22,1
13967323,22,1
32451992,22,1
40749602,22,1
45178062,22,1
48990822,22,1
57875492,22,2
58682932,22,2
101142012,22,1
109604502,22,1
110526082,22,1
119612112,22,1
184651664,22,1
187891847,22,2
196694851,22,1
197786219,22,1
199524772,22,1
202734070,22,1
202941991,22,1
204119317,22,1
207034808,22,28
208162272,22,2
209550937,22,3
218594541,22,1
220317481,22,1
226695170,22,1
227530431,22,1
231089525,22,1
236824223,22,1
493901,34,10
1909887,34,1
2606806,34,3
3430705,34,1
4686468,34,4
5014248,34,2
5048026,34,1
5900662,34,7
6045513,34,24
6775003,34,1
7251068,34,5
7606161,34,1
7768516,34,4
7969680,34,1
7979701,34,4
8255935,34,2
8400359,34,5
8539046,34,10
8731661,34,1
8900940,34,1
8944058,34,6
9228136,34,9
9306391,34,1
9471631,34,6
9524129,34,1
9822767,34,1
9993735,34,1
10085652,34,1
10604590,34,3
10625600,34,1
11489834,34,6
11531202,34,1
11690053,34,1
11995995,34,2
12831425,34,3
12880123,34,1
13008681,34,1
13283630,34,1
13490762,34,1
13701977,34,14
14225169,34,2
14344641,34,1
14368154,34,20
14472883,34,1
14584394,34,3
14591100,34,1
14750331,34,23
14948701,34,8
15446041,34,7
15548971,34,1
16598561,34,2
17177591,34,7
17769001,34,2
20735651,34,2
21627131,34,25
22624461,34,2
24889702,34,6
25765422,34,6
26657712,34,1
29442202,34,2
32005912,34,1
33196332,34,4
33325392,34,1
39964492,34,2
44942272,34,2
45685352,34,2
46486792,34,7
49816142,34,9
50605192,34,1
51066262,34,2
51412912,34,1
51823542,34,15
52088722,34,1
53121132,34,3
53991012,34,2
54154772,34,1
57907252,34,12
60195472,34,1
62106992,34,3
63831662,34,5
64117742,34,1
64144442,34,1
64730712,34,2
65154822,34,3
71744742,34,2
75730372,34,1
75802552,34,7
75873682,34,1
76676072,34,1
76842942,34,5
77148762,34,5
82629722,34,2
85560402,34,1
89650582,34,3
90950872,34,3
91490642,34,1
94498242,34,1
96956502,34,1
97790252,34,1
98327812,34,4
100101282,34,4
102807422,34,4
103197852,34,1
104620242,34,2
105420172,34,1
108579222,34,1
112781002,34,16
113070952,34,2
114279782,34,1
115743592,34,1
116300222,34,1
119792682,34,1
121502762,34,1
121602682,34,3
124271602,34,2
126066112,34,3
126998022,34,1
127594002,34,1
130732102,34,7
134202392,34,1
137425392,34,1
139332052,34,1
140270072,34,1
140459092,34,2
141477462,34,1
143661922,34,1
151015692,34,3
152011532,34,1
153674632,34,3
154017642,34,1
154626412,34,3
155195012,34,3
156721042,34,1
156930222,34,2
158793082,34,2
161534122,34,15
161711722,34,2
162147582,34,1
170209812,34,8
171188212,34,1
173102542,34,1
173858412,34,1
175300482,34,7
179814582,34,10
182621850,34,2
182626228,34,2
182824592,34,2
183608847,34,1
183749942,34,1
183786937,34,2
183794995,34,1
184028419,34,6
184066993,34,2
184162999,34,1
184170710,34,1
184361273,34,2
184365656,34,1
184547023,34,2
184778124,34,2
185490506,34,2
185771141,34,7
185807624,34,2
185941640,34,1
185941772,34,1
186005970,34,2
186132586,34,3
186479731,34,2
186615345,34,2
186801638,34,2
186901717,34,2
187002184,34,2
187417554,34,3
187904554,34,1
188100470,34,1
188166591,34,5
188989465,34,4
189187078,34,2
190664107,34,19
191131548,34,1
191539418,34,1
191544301,34,5
191646932,34,4
191655607,34,1
192077432,34,1
192709908,34,1
193454276,34,1
194385055,34,3
194422601,34,1
194776657,34,1
195329871,34,1
195519439,34,1
196908458,34,3
197780893,34,1
198075659,34,3
198420955,34,1
199280875,34,1
199321351,34,3
199665292,34,5
199867045,34,1
200407318,34,1
200870762,34,1
201081470,34,4
201084811,34,1
201446209,34,2
202540096,34,3
202629605,34,1
202734378,34,3
203706697,34,2
204156921,34,2
204599868,34,1
204795329,34,2
205092337,34,1
206204226,34,2
206240756,34,1
206264190,34,4
206264205,34,2
206584249,34,6
206660603,34,2
207265048,34,4
207538596,34,1
208117552,34,2
208142603,34,1
210257704,34,2
210578213,34,1
211978245,34,1
212086352,34,3
212943556,34,2
212947116,34,1
212948310,34,1
212994210,34,5
213142231,34,1
213166134,34,2
213340261,34,1
213408276,34,3
213430547,34,10
213543662,34,1
213623394,34,2
214934204,34,1
215105368,34,1
215167111,34,1
217249698,34,4
217429206,34,1
217751064,34,4
217853628,34,1
217856665,34,2
218236284,34,1
218288195,34,1
218625584,34,1
219321561,34,1
219329077,34,1
220564993,34,1
220723714,34,1
221531396,34,2
221553263,34,2
222858951,34,1
223685800,34,1
223690505,34,1
223738717,34,1
223819795,34,1
223826543,34,4
224557218,34,1
224978753,34,1
224983845,34,1
225470780,34,1
225663816,34,4
225999130,34,1
225999808,34,5
226715160,34,1
226880520,34,1
226998086,34,1
227186615,34,2
227400254,34,3
227457311,34,1
227718747,34,1
229694377,34,2
229716792,34,1
230036643,34,1
230134472,34,1
230193273,34,1
230751605,34,3
231087163,34,1
231240193,34,3
231340007,34,1
231627139,34,1
231657306,34,2
232182396,34,3
233085524,34,1
233148287,34,1
233728656,34,1
233746608,34,1
234179814,34,1
236163083,34,3
236364184,34,1
236998384,34,1
237231604,34,1
238649859,34,1
238650277,34,1
238660910,34,1
238684613,34,1
239120744,34,1
509953,34,3
1164000,34,4
5010820,34,3
6160486,34,2
6482767,34,2
7247072,34,1
7534345,34,4
7816806,34,1
7896426,34,1
8273538,34,3
9961811,34,1
10084431,34,1
10560415,34,2
11832553,34,2
12307860,34,1
12578046,34,1
13236926,34,3
13606604,34,7
13993792,34,6
15529121,34,4
16503121,34,1
16790301,34,1
19147021,34,1
35399302,34,3
37854602,34,3
40845292,34,2
45569562,34,2
52175782,34,1
60195472,34,2
64909642,34,2
71851852,34,3
76743532,34,3
81827112,34,2
82204922,34,4
83732652,34,1
85547452,34,1
89416212,34,1
89861182,34,4
90042112,34,5
95168392,34,4
99375412,34,3
102344122,34,4
104313112,34,3
118234452,34,1
120681332,34,1
121431352,34,3
121723022,34,3
126998022,34,3
129133182,34,9
131098662,34,1
132809532,34,4
138867992,34,1
139811722,34,1
147172992,34,1
149373512,34,1
153674632,34,1
162731242,34,4
173858412,34,7
175300482,34,2
182314202,34,1
182965836,34,1
182992991,34,1
183381022,34,6
183430179,34,8
184389351,34,2
184629452,34,1
184829557,34,4
185021077,34,1
185173098,34,1
185367567,34,2
186458352,34,2
186654507,34,1
189316019,34,1
190213084,34,2
191059701,34,1
191160484,34,1
191202867,34,1
191819003,34,3
192542264,34,1
193681740,34,4
193874577,34,1
194187871,34,1
195145042,34,1
195470542,34,2
197424987,34,1
197630361,34,2
198128679,34,2
200003607,34,1
201446209,34,2
201994495,34,2
203244569,34,1
203818557,34,1
204156921,34,1
204237509,34,3
204239424,34,1
204412550,34,1
206258071,34,1
206653435,34,1
206878525,34,1
207185905,34,2
208430481,34,1
208569099,34,1
208902421,34,7
208987635,34,3
209223183,34,1
209470432,34,2
209643345,34,1
210201975,34,2
211554226,34,1
211585840,34,2
212569310,34,2
213237301,34,1
214243245,34,1
214480697,34,2
214688193,34,2
214753628,34,1
214883118,34,1
215233420,34,1
215906368,34,1
215910105,34,1
216255534,34,1
216364877,34,1
217122985,34,1
217127284,34,1
217160398,34,2
217290442,34,2
217464856,34,5
217562544,34,2
217749308,34,1
218042027,34,1
218625584,34,1
219181828,34,1
219865812,34,1
219865819,34,1
219865846,34,5
219867416,34,2
219868562,34,2
219874928,34,3
220341594,34,1
220546113,34,1
220614626,34,1
220843048,34,1
220878430,34,3
221191725,34,1
221934301,34,1
222148390,34,1
222281847,34,2
222402513,34,1
222467575,34,2
222503242,34,1
223260232,34,1
224623921,34,1
225083899,34,1
225111549,34,1
225120700,34,2
225249498,34,1
225287724,34,1
225546676,34,4
225584777,34,1
226069480,34,1
227400254,34,1
229046254,34,1
229359167,34,2
229709880,34,3
229710858,34,2
229770987,34,1
230185128,34,1
230601953,34,1
230601961,34,1
231686227,34,1
232598647,34,1
234324964,34,1
234807416,34,2
236163083,34,1
509953,34,2
1746239,34,1
2606806,34,1
3016909,34,1
3710232,34,2
3995171,34,1
4169858,34,2
4735211,34,1
4940157,34,11
5900662,34,8
6384580,34,2
6932365,34,6
7002516,34,2
7534345,34,1
7768516,34,3
7981818,34,1
8213592,34,4
8273538,34,1
8331083,34,1
8731661,34,3
8820481,34,2
9006074,34,2
9358849,34,1
9363105,34,1
9822767,34,1
9961811,34,1
9992915,34,1
10316308,34,1
10385355,34,1
10429893,34,1
10604590,34,1
10647283,34,2
10781436,34,4
11244289,34,1
11489169,34,1
11872972,34,3
11943876,34,1
12205207,34,19
12541555,34,2
12951305,34,1
13606604,34,2
13993792,34,2
